location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
New York,US Open,2009-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Gicquel M.,Tursunov D.,81,36.0,6,2,5,7,6,3,6,3,0,0,,,2009-049,729.0,1230.0
New York,US Open,2009-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Chela J.I.,Hernandez O.,137,83.0,6,4,6,4,6,2,0,0,0,0,,,2009-049,467.0,720.0
New York,US Open,2009-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Mayer L.,Golubev A.,59,56.0,6,4,4,6,7,5,6,3,0,0,,,2009-049,879.0,901.0
New York,US Open,2009-08-31,Grand Slam,Outdoor,Hard,1st Round,5,Stepanek R.,Bolelli S.,16,67.0,6,4,6,4,6,4,0,0,0,0,,,2009-049,2000.0,816.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Roddick A.,Phau B.,5,84.0,6,1,6,4,6,2,0,0,0,0,,,2009-049,5720.0,719.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Tsonga J.W.,Buchanan C.,7,920.0,6,0,6,2,6,1,0,0,0,0,,,2009-049,3920.0,16.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Witten J.,Andreev I.,276,30.0,6,4,6,0,6,2,0,0,0,0,,,2009-049,197.0,1330.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez M.,Beck K.,79,94.0,2,6,1,6,6,1,6,4,6,3,,,2009-049,739.0,654.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Nieminen J.,Fognini F.,54,73.0,7,5,7,6,6,4,0,0,0,0,,,2009-049,924.0,785.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Benneteau J.,Cipolla F.,43,117.0,4,6,6,1,6,3,6,3,0,0,,,2009-049,1079.0,537.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Verdasco F.,Becker B.,10,45.0,7,5,6,4,7,5,0,0,0,0,,,2009-049,3220.0,1054.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Zeballos H.,Berrer M.,76,120.0,6,3,7,6,3,6,6,0,0,0,,,2009-049,750.0,521.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Troicki V.,Luczak P.,31,78.0,6,3,6,3,1,6,2,6,6,1,,,2009-049,1320.0,744.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Berdych T.,Odesnik W.,18,86.0,7,5,6,4,6,4,0,0,0,0,,,2009-049,1945.0,694.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Istomin D.,Evans B.,108,121.0,6,4,6,4,7,6,0,0,0,0,,,2009-049,587.0,514.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Cilic M.,Sweeting R.,17,141.0,7,6,6,4,7,6,0,0,0,0,,,2009-049,1985.0,458.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ouanna J.,Ram R.,103,114.0,7,6,6,4,3,6,6,3,0,0,,,2009-049,623.0,554.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Serra F.,Tipsarevic J.,61,64.0,7,6,7,6,7,6,0,0,0,0,,,2009-049,866.0,855.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Gonzalez F.,Massu N.,11,89.0,6,3,6,3,6,3,0,0,0,0,,,2009-049,2825.0,678.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Djokovic N.,Ljubicic I.,4,51.0,6,3,6,1,6,3,0,0,0,0,,,2009-049,7660.0,976.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Levine J.,Gabashvili T.,135,74.0,7,5,6,1,6,2,0,0,0,0,,,2009-049,470.0,769.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Capdeville P.,Crivoi V.,87,96.0,6,3,6,0,7,6,0,0,0,0,,,2009-049,685.0,640.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Lapentti N.,Wawrinka S.,163,20.0,4,6,3,6,7,6,7,6,6,3,,,2009-049,383.0,1845.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Kim K.,Sela D.,100,35.0,6,3,0,6,6,2,6,2,0,0,,,2009-049,632.0,1244.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Ball C.,Brzezicki J.P.,155,188.0,7,6,6,3,6,4,0,0,0,0,,,2009-049,402.0,334.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Querrey S.,Yani M.,22,253.0,6,3,7,5,6,3,0,0,0,0,,,2009-049,1600.0,220.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Dent T.,Lopez F.,196,37.0,4,6,7,6,6,3,7,5,0,0,,,2009-049,314.0,1205.0
New York,US Open,2009-09-01,Grand Slam,Outdoor,Hard,1st Round,5,Navarro-Pastor I.,Karlovic I.,119,28.0,6,4,7,6,7,6,0,0,0,0,,,2009-049,525.0,1360.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Murray A.,Gulbis E.,2,95.0,7,5,6,3,7,5,0,0,0,0,,,2009-049,9610.0,640.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Monfils G.,Chardy J.,13,34.0,6,1,6,4,6,3,0,0,0,0,,,2009-049,2475.0,1267.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Beck A.,Korolev E.,40,80.0,6,3,6,4,2,6,2,6,6,4,,,2009-049,1115.0,732.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Melzer J.,Safin M.,38,58.0,1,6,6,4,6,3,6,4,0,0,,,2009-049,1185.0,880.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Kiefer N.,Llodra M.,129,116.0,6,3,6,4,6,4,0,0,0,0,,,2009-049,500.0,540.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ferrero J.C.,Santoro F.,25,44.0,6,4,6,3,6,3,0,0,0,0,,,2009-049,1490.0,1072.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Cuevas P.,Guccione C.,68,102.0,6,4,7,6,6,0,0,0,0,0,,,2009-049,814.0,625.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Almagro N.,Darcis S.,33,97.0,6,2,6,4,2,6,7,6,0,0,,,2009-049,1285.0,638.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Bellucci T.,Lu Y.H.,69,71.0,6,4,6,2,6,3,0,0,0,0,,,2009-049,813.0,803.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Koellerer D.,Machado R.,62,109.0,6,2,6,4,2,6,6,2,0,0,,,2009-049,862.0,585.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Nadal R.,Gasquet R.,3,46.0,6,2,6,2,6,3,0,0,0,0,,,2009-049,9025.0,1045.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Acasuso J.,Daniel M.,47,57.0,6,2,6,4,6,3,0,0,0,0,,,2009-049,1030.0,890.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ginepri R.,Pavel A.,75,728.0,5,7,6,2,6,4,6,0,0,0,,,2009-049,765.0,30.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Petzschner P.,Stakhovsky S.,39,132.0,7,6,6,7,6,4,4,6,6,3,,,2009-049,1147.0,476.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Ferrer D.,Martin A.,19,93.0,7,5,5,7,6,3,6,3,0,0,,,2009-049,1890.0,664.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Del Potro J.M.,Monaco J.,6,41.0,6,3,6,3,6,1,0,0,0,0,,,2009-049,5325.0,1110.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,1st Round,5,Simon G.,Gimeno-Traver D.,9,75.0,6,4,7,6,6,3,0,0,0,0,,,2009-049,3410.0,765.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Hewitt L.,Chela J.I.,32,137.0,6,3,6,3,6,4,0,0,0,0,,,2009-049,1285.0,467.0
New York,US Open,2009-09-02,Grand Slam,Outdoor,Hard,2nd Round,5,Federer R.,Greul S.,1,65.0,6,3,7,5,7,5,0,0,0,0,,,2009-049,12040.0,836.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Haas T.,Kendrick R.,21,77.0,6,4,6,4,7,6,0,0,0,0,,,2009-049,1760.0,747.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Witten J.,Gonzalez M.,276,79.0,6,7,6,4,7,5,6,2,0,0,,,2009-049,197.0,739.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Serra F.,10,61.0,6,3,6,0,6,3,0,0,0,0,,,2009-049,3220.0,866.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Querrey S.,Kim K.,22,100.0,7,5,6,7,6,4,6,4,0,0,,,2009-049,1600.0,632.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Robredo T.,Garcia-Lopez G.,15,50.0,6,2,4,6,6,2,6,4,0,0,,,2009-049,2165.0,984.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Chiudinelli M.,Youzhny M.,161,60.0,2,6,7,6,6,4,6,3,0,0,,,2009-049,386.0,870.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Hernych J.,8,70.0,6,4,6,1,6,2,0,0,0,0,,,2009-049,3655.0,812.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Mayer L.,16,59.0,7,6,6,3,6,4,0,0,0,0,,,2009-049,2000.0,879.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Blake J.,Rochus O.,23,90.0,6,4,3,6,7,6,6,3,0,0,,,2009-049,1520.0,678.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Soderling R.,Granollers M.,12,88.0,2,0,0,0,0,0,0,0,0,0,,,2009-049,2665.0,680.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Isner J.,Ilhan M.,55,231.0,6,3,6,4,7,6,0,0,0,0,,,2009-049,914.0,243.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Djokovic N.,Ball C.,4,155.0,6,3,6,4,6,4,0,0,0,0,,,2009-049,7660.0,402.0
New York,US Open,2009-09-03,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Devvarman S.,24,162.0,6,3,6,4,0,6,6,2,0,0,,,2009-049,1510.0,386.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Roddick A.,Gicquel M.,5,81.0,6,1,6,4,6,4,0,0,0,0,,,2009-049,5720.0,729.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Nieminen J.,7,54.0,7,5,6,3,6,4,0,0,0,0,,,2009-049,3920.0,924.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Ferrero J.C.,Petzschner P.,25,39.0,1,6,3,6,6,4,6,2,6,4,,,2009-049,1490.0,1147.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Levine J.,17,135.0,4,6,2,6,6,0,6,3,6,0,,,2009-049,1985.0,470.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Benneteau J.,Troicki V.,43,31.0,6,1,3,6,6,1,6,0,0,0,,,2009-049,1079.0,1320.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Melzer J.,6,38.0,7,6,6,3,6,3,0,0,0,0,,,2009-049,5325.0,1185.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Istomin D.,Lapentti N.,108,163.0,2,6,6,4,4,6,7,5,7,6,,,2009-049,587.0,383.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Berdych T.,Zeballos H.,18,76.0,6,3,6,7,7,6,6,2,0,0,,,2009-049,1945.0,750.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Koellerer D.,Cuevas P.,62,68.0,3,6,6,2,6,1,6,4,0,0,,,2009-049,862.0,814.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Bellucci T.,9,69.0,6,3,6,2,6,4,0,0,0,0,,,2009-049,3410.0,813.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Capdeville P.,2,87.0,6,2,3,6,6,0,6,2,0,0,,,2009-049,9610.0,685.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Almagro N.,Ginepri R.,33,75.0,6,7,6,2,6,3,4,6,6,4,,,2009-049,1285.0,765.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Gonzalez F.,Ouanna J.,11,103.0,6,4,6,7,6,3,6,4,0,0,,,2009-049,2825.0,623.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Beck A.,13,40.0,6,3,7,5,6,3,0,0,0,0,,,2009-049,2475.0,1115.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Dent T.,Navarro-Pastor I.,196,119.0,6,4,5,7,6,7,7,5,7,6,,,2009-049,314.0,525.0
New York,US Open,2009-09-04,Grand Slam,Outdoor,Hard,2nd Round,5,Acasuso J.,Ferrer D.,47,19.0,6,3,3,6,1,6,6,3,6,2,,,2009-049,1030.0,1890.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,2nd Round,5,Nadal R.,Kiefer N.,3,129.0,6,0,3,6,6,3,6,4,0,0,,,2009-049,9025.0,500.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Djokovic N.,Witten J.,4,276.0,6,7,6,3,7,6,6,4,0,0,,,2009-049,7660.0,197.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Stepanek R.,Kohlschreiber P.,16,24.0,4,6,6,2,6,3,6,3,0,0,,,2009-049,2000.0,1510.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Hewitt L.,1,32.0,4,6,6,3,7,5,6,4,0,0,,,2009-049,12040.0,1285.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Davydenko N.,Chiudinelli M.,8,161.0,6,4,7,5,7,5,0,0,0,0,,,2009-049,3655.0,386.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Haas T.,10,21.0,3,6,7,5,7,6,1,6,6,4,,,2009-049,3220.0,1760.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Soderling R.,Querrey S.,12,22.0,6,2,7,5,6,7,6,1,0,0,,,2009-049,2665.0,1600.0
New York,US Open,2009-09-05,Grand Slam,Outdoor,Hard,3rd Round,5,Isner J.,Roddick A.,55,5.0,7,6,6,3,3,6,5,7,7,6,,,2009-049,914.0,5720.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Robredo T.,Blake J.,15,23.0,7,6,6,4,6,4,0,0,0,0,,,2009-049,2165.0,1520.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrero J.C.,Simon G.,25,9.0,1,6,6,4,7,6,1,0,0,0,,,2009-049,1490.0,3410.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Nadal R.,Almagro N.,3,33.0,7,5,6,4,6,4,0,0,0,0,,,2009-049,9025.0,1285.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Berdych T.,11,18.0,7,5,6,4,6,4,0,0,0,0,,,2009-049,2825.0,1945.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Koellerer D.,6,62.0,6,1,3,6,6,3,6,3,0,0,,,2009-049,5325.0,862.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Benneteau J.,7,43.0,7,6,6,2,6,4,0,0,0,0,,,2009-049,3920.0,1079.0
New York,US Open,2009-09-06,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Acasuso J.,13,47.0,6,3,6,4,1,0,0,0,0,0,,,2009-049,2475.0,1030.0
New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Istomin D.,17,108.0,6,1,6,4,6,3,0,0,0,0,,,2009-049,1985.0,587.0
New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Dent T.,2,196.0,6,3,6,2,6,2,0,0,0,0,,,2009-049,9610.0,314.0
New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Soderling R.,Davydenko N.,12,8.0,7,5,3,6,6,2,0,0,0,0,,,2009-049,2665.0,3655.0
New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,1,15.0,7,5,6,2,6,2,0,0,0,0,,,2009-049,12040.0,2165.0
New York,US Open,2009-09-07,Grand Slam,Outdoor,Hard,4th Round,5,Verdasco F.,Isner J.,10,55.0,4,6,6,4,6,4,6,4,0,0,,,2009-049,3220.0,914.0
New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Stepanek R.,4,16.0,6,1,6,3,6,3,0,0,0,0,,,2009-049,7660.0,2000.0
New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Ferrero J.C.,6,25.0,6,3,6,3,6,3,0,0,0,0,,,2009-049,5325.0,1490.0
New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Murray A.,17,2.0,7,5,6,2,6,2,0,0,0,0,,,2009-049,1985.0,9610.0
New York,US Open,2009-09-08,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Tsonga J.W.,11,7.0,3,6,6,3,7,6,6,4,0,0,,,2009-049,2825.0,3920.0
New York,US Open,2009-09-09,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,3,13.0,6,7,6,3,6,1,6,3,0,0,,,2009-049,9025.0,2475.0
New York,US Open,2009-09-09,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Verdasco F.,4,10.0,7,6,1,6,7,5,6,2,0,0,,,2009-049,7660.0,3220.0
New York,US Open,2009-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Soderling R.,1,12.0,6,0,6,3,6,7,7,6,0,0,,,2009-049,12040.0,2665.0
New York,US Open,2009-09-10,Grand Slam,Outdoor,Hard,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,17.0,4,6,6,3,6,2,6,1,0,0,,,2009-049,5325.0,1985.0
New York,US Open,2009-09-12,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Gonzalez F.,3,11.0,7,6,7,6,6,0,0,0,0,0,,,2009-049,9025.0,2825.0
New York,US Open,2009-09-13,Grand Slam,Outdoor,Hard,Semifinals,5,Del Potro J.M.,Nadal R.,6,3.0,6,2,6,2,6,2,0,0,0,0,,,2009-049,5325.0,9025.0
New York,US Open,2009-09-13,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Djokovic N.,1,4.0,7,6,7,5,7,5,0,0,0,0,,,2009-049,12040.0,7660.0
New York,US Open,2009-09-14,Grand Slam,Outdoor,Hard,The Final,5,Del Potro J.M.,Federer R.,6,1.0,3,6,7,6,4,6,7,6,6,2,,,2009-049,5325.0,12040.0
Bucharest,Open Romania,2009-09-21,ATP250,Outdoor,Clay,1st Round,3,Luczak P.,Beck K.,70,90.0,7,5,7,6,0,0,0,0,0,0,,,2009-050,760.0,656.0
Bucharest,Open Romania,2009-09-21,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Luncanu P.A.,79,328.0,6,2,6,7,6,1,0,0,0,0,,,2009-050,715.0,142.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Monaco J.,Silva J.,37,160.0,6,2,6,4,0,0,0,0,0,0,,,2009-050,1110.0,354.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Koellerer D.,Volandri F.,57,227.0,2,6,7,5,6,3,0,0,0,0,,,2009-050,838.0,227.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Riba P.,Gil F.,157,102.0,7,5,5,7,6,2,0,0,0,0,,,2009-050,372.0,578.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Ventura S.,Andreev I.,112,43.0,6,4,6,1,0,0,0,0,0,0,,,2009-050,514.0,1040.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Seppi A.,125,56.0,6,4,6,4,0,0,0,0,0,0,,,2009-050,477.0,850.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Bolelli S.,30,63.0,6,4,6,3,0,0,0,0,0,0,,,2009-050,1225.0,816.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Serra F.,78,86.0,4,6,6,0,6,4,0,0,0,0,,,2009-050,722.0,691.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Gonzalez M.,Rochus O.,67,83.0,6,7,6,1,6,4,0,0,0,0,,,2009-050,774.0,703.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Copil M.,Crivoi V.,546,98.0,6,3,6,2,0,0,0,0,0,0,,,2009-050,60.0,600.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Starace P.,53,91.0,6,4,6,2,0,0,0,0,0,0,,,2009-050,905.0,655.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Hernandez O.,Hanescu V.,76,28.0,7,6,6,4,0,0,0,0,0,0,,,2009-050,740.0,1286.0
Bucharest,Open Romania,2009-09-22,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Gimeno-Traver D.,87,108.0,1,6,6,4,6,3,0,0,0,0,,,2009-050,685.0,538.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Pavel A.,59,646.0,6,3,7,6,0,0,0,0,0,0,,,2009-050,824.0,40.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,1st Round,3,Greul S.,Darcis S.,68,95.0,7,5,6,3,0,0,0,0,0,0,,,2009-050,768.0,619.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,2nd Round,3,Ventura S.,Martin A.,112,78.0,4,5,0,0,0,0,0,0,0,0,,,2009-050,514.0,722.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,2nd Round,3,Montanes A.,Granollers M.,53,79.0,6,1,6,3,0,0,0,0,0,0,,,2009-050,905.0,715.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,2nd Round,3,Ramirez-Hidalgo R.,Copil M.,125,546.0,6,3,6,7,6,4,0,0,0,0,,,2009-050,477.0,60.0
Bucharest,Open Romania,2009-09-23,ATP250,Outdoor,Clay,2nd Round,3,Fognini F.,Almagro N.,87,30.0,6,4,7,6,0,0,0,0,0,0,,,2009-050,685.0,1225.0
Bucharest,Open Romania,2009-09-24,ATP250,Outdoor,Clay,2nd Round,3,Cuevas P.,Luczak P.,59,70.0,7,5,6,4,0,0,0,0,0,0,,,2009-050,824.0,760.0
Bucharest,Open Romania,2009-09-24,ATP250,Outdoor,Clay,2nd Round,3,Greul S.,Koellerer D.,68,57.0,6,1,6,4,0,0,0,0,0,0,,,2009-050,768.0,838.0
Bucharest,Open Romania,2009-09-24,ATP250,Outdoor,Clay,2nd Round,3,Gonzalez M.,Hernandez O.,67,76.0,7,5,3,6,6,1,0,0,0,0,,,2009-050,774.0,740.0
Bucharest,Open Romania,2009-09-24,ATP250,Outdoor,Clay,2nd Round,3,Monaco J.,Riba P.,37,157.0,6,4,6,2,0,0,0,0,0,0,,,2009-050,1110.0,372.0
Bucharest,Open Romania,2009-09-25,ATP250,Outdoor,Clay,Quarterfinals,3,Monaco J.,Cuevas P.,37,59.0,6,3,2,6,6,1,0,0,0,0,,,2009-050,1110.0,824.0
Bucharest,Open Romania,2009-09-25,ATP250,Outdoor,Clay,Quarterfinals,3,Ventura S.,Ramirez-Hidalgo R.,112,125.0,6,2,6,3,0,0,0,0,0,0,,,2009-050,514.0,477.0
Bucharest,Open Romania,2009-09-25,ATP250,Outdoor,Clay,Quarterfinals,3,Montanes A.,Fognini F.,53,87.0,6,1,6,1,0,0,0,0,0,0,,,2009-050,905.0,685.0
Bucharest,Open Romania,2009-09-25,ATP250,Outdoor,Clay,Quarterfinals,3,Greul S.,Gonzalez M.,68,67.0,6,2,6,2,0,0,0,0,0,0,,,2009-050,768.0,774.0
Bucharest,Open Romania,2009-09-26,ATP250,Outdoor,Clay,Semifinals,3,Montanes A.,Ventura S.,53,112.0,4,6,6,4,6,1,0,0,0,0,,,2009-050,905.0,514.0
Bucharest,Open Romania,2009-09-26,ATP250,Outdoor,Clay,Semifinals,3,Monaco J.,Greul S.,37,68.0,6,4,6,3,0,0,0,0,0,0,,,2009-050,1110.0,768.0
Bucharest,Open Romania,2009-09-27,ATP250,Outdoor,Clay,The Final,3,Montanes A.,Monaco J.,53,37.0,7,6,7,6,0,0,0,0,0,0,,,2009-050,905.0,1110.0
Metz,Open de Moselle,2009-09-21,ATP250,Indoor,Hard,1st Round,3,Phau B.,Schuettler R.,82,93.0,7,6,7,6,0,0,0,0,0,0,,,2009-051,704.0,635.0
Metz,Open de Moselle,2009-09-21,ATP250,Indoor,Hard,1st Round,3,Beck A.,Lu Y.H.,44,74.0,6,4,6,2,0,0,0,0,0,0,,,2009-051,998.0,743.0
Metz,Open de Moselle,2009-09-22,ATP250,Indoor,Hard,1st Round,3,Gicquel M.,Valent R.,69,1088.0,6,3,6,1,0,0,0,0,0,0,,,2009-051,765.0,7.0
Metz,Open de Moselle,2009-09-22,ATP250,Indoor,Hard,1st Round,3,Istomin D.,Golubev A.,100,66.0,6,2,6,4,0,0,0,0,0,0,,,2009-051,592.0,777.0
Metz,Open de Moselle,2009-09-22,ATP250,Indoor,Hard,1st Round,3,Ascione T.,Mannarino A.,200,89.0,7,6,6,4,0,0,0,0,0,0,,,2009-051,266.0,677.0
