location,tournament,match_date,series,court,surface,round,best_of,winner,loser,wrank,lrank,w1,l1,w2,l2,w3,l3,w4,l4,w5,l5,wsets,lsets,tourney_id,wpts,lpts
Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Safin M.,Vicente F.,25.0,133.0,6,1,6,3,6,1,0,0,0,0,,,2007-031,1095.0,324.0
Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Starace P.,Minar I.,57.0,211.0,4,6,6,1,6,4,7,6,0,0,,,2007-031,619.0,192.0
Paris,French Open,2007-05-27,Grand Slam,Outdoor,Clay,1st Round,5,Tipsarevic J.,Vemic D.,80.0,239.0,7,6,6,4,4,6,6,3,0,0,,,2007-031,501.0,160.0
Paris,French Open,2007-05-28,Grand Slam,Outdoor,Clay,1st Round,5,Davydenko N.,Galvani S.,4.0,117.0,6,3,6,1,6,1,0,0,0,0,,,2007-031,2840.0,352.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ascione T.,Cilic M.,168.0,113.0,6,2,6,2,6,1,0,0,0,0,,,2007-031,257.0,364.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bolelli S.,Verkerk M.,75.0,717.0,6,1,6,4,6,4,0,0,0,0,,,2007-031,538.0,21.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Canas G.,Hanescu V.,22.0,425.0,6,3,6,1,6,4,0,0,0,0,,,2007-031,1272.0,70.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Melzer J.,Acasuso J.,30.0,46.0,6,4,7,5,6,4,0,0,0,0,,,2007-031,920.0,735.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Monaco J.,Fognini F.,35.0,191.0,3,6,2,6,6,1,6,2,6,4,,,2007-031,860.0,214.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Berlocq C.,Benneteau J.,97.0,36.0,6,7,7,5,6,2,6,3,0,0,,,2007-031,424.0,835.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Wawrinka S.,Ramirez-Hidalgo R.,44.0,63.0,0,6,5,7,6,2,7,5,6,4,,,2007-031,740.0,590.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Youzhny M.,Hernych J.,15.0,92.0,0,0,0,0,0,0,0,0,0,0,,,2007-031,1685.0,454.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Lapentti N.,Peya A.,65.0,98.0,6,1,6,4,2,1,0,0,0,0,,,2007-031,568.0,423.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Koubek S.,Rochus C.,70.0,179.0,6,7,7,6,6,4,1,2,0,0,,,2007-031,552.0,235.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ljubicic I.,Clement A.,7.0,45.0,6,1,7,5,7,6,0,0,0,0,,,2007-031,2260.0,740.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Eschauer W.,Sidorenko A.,93.0,304.0,6,3,3,6,6,3,5,4,0,0,,,2007-031,442.0,115.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Federer R.,Russell M.,1.0,68.0,6,4,6,2,6,4,0,0,0,0,,,2007-031,7515.0,557.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Robredo T.,Roitman S.,9.0,83.0,6,3,6,4,6,2,0,0,0,0,,,2007-031,2100.0,484.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Volandri F.,Capdeville P.,34.0,115.0,6,3,7,5,6,3,0,0,0,0,,,2007-031,872.0,360.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Economidis K.,Guccione C.,146.0,99.0,6,7,6,4,6,4,6,1,0,0,,,2007-031,301.0,422.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Vassallo-Arguello M.,Falla A.,60.0,111.0,6,3,6,3,6,7,7,6,0,0,,,2007-031,603.0,371.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Chela J.I.,Santoro F.,21.0,55.0,6,7,6,0,6,3,6,3,0,0,,,2007-031,1275.0,621.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Monfils G.,Rochus O.,52.0,47.0,4,6,6,4,6,2,3,6,6,1,,,2007-031,657.0,730.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ferrero J.C.,Delic A.,20.0,69.0,6,7,6,3,6,3,6,4,0,0,,,2007-031,1355.0,552.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Roger-Vasselin E.,Daniel M.,144.0,174.0,6,1,4,1,0,0,0,0,0,0,,,2007-031,307.0,245.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Montcourt M.,Becker B.,130.0,43.0,6,3,6,1,6,3,0,0,0,0,,,2007-031,335.0,744.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Verdasco F.,Haehnel J.,51.0,186.0,4,6,6,2,6,2,6,0,0,0,,,2007-031,695.0,221.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gasquet R.,Mahut N.,13.0,107.0,6,3,6,2,6,2,0,0,0,0,,,2007-031,1900.0,395.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Llodra M.,Devilder N.,87.0,91.0,6,4,6,3,6,3,0,0,0,0,,,2007-031,475.0,457.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nalbandian D.,Lee H.T.,18.0,42.0,6,2,6,1,3,6,6,3,0,0,,,2007-031,1415.0,766.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Almagro N.,Gimelstob J.,38.0,150.0,6,4,6,4,6,4,0,0,0,0,,,2007-031,810.0,287.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nieminen J.,Lopez F.,23.0,73.0,6,2,6,4,7,6,0,0,0,0,,,2007-031,1170.0,546.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Tursunov D.,di Mauro A.,24.0,135.0,6,3,6,4,3,6,6,3,0,0,,,2007-031,1150.0,321.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Vliegen K.,Udomchoke D.,74.0,103.0,6,2,6,4,6,3,0,0,0,0,,,2007-031,544.0,408.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Baghdatis M.,Grosjean S.,19.0,62.0,6,3,6,2,6,4,0,0,0,0,,,2007-031,1375.0,593.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Montanes A.,Soderling R.,50.0,28.0,7,6,4,1,0,0,0,0,0,0,,,2007-031,715.0,965.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Patience O.,Eysseric J.,129.0,820.0,6,1,3,6,6,2,6,4,0,0,,,2007-031,337.0,15.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Andreev I.,Roddick A.,125.0,3.0,3,6,6,4,6,3,6,4,0,0,,,2007-031,340.0,2930.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Massu N.,Horna L.,49.0,82.0,6,4,7,5,3,6,6,7,6,2,,,2007-031,715.0,485.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Kohlschreiber P.,Dlouhy L.,32.0,96.0,6,2,3,6,7,5,4,6,17,15,,,2007-031,890.0,429.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Hewitt L.,Mirnyi M.,16.0,54.0,6,3,6,1,6,3,0,0,0,0,,,2007-031,1540.0,635.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Zabaleta M.,Calleri A.,88.0,29.0,6,4,6,7,7,6,7,5,0,0,,,2007-031,473.0,955.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gulbis E.,Henman T.,84.0,53.0,6,4,6,3,6,2,0,0,0,0,,,2007-031,481.0,650.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Gaudio G.,Gicquel M.,72.0,41.0,3,6,6,3,3,6,6,4,6,3,,,2007-031,550.0,776.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Navarro-Pastor I.,Pashanski B.,102.0,178.0,7,6,6,4,6,4,0,0,0,0,,,2007-031,417.0,237.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Ulihrach B.,Hrbaty D.,199.0,27.0,6,2,5,7,6,7,6,4,6,3,,,2007-031,205.0,1038.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Bjorkman J.,Luczak P.,39.0,127.0,6,7,5,7,6,3,6,3,6,1,,,2007-031,805.0,340.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Recouderc L.,Querrey S.,306.0,67.0,7,6,2,6,6,0,6,7,6,3,,,2007-031,115.0,557.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Hajek J.,Johansson T.,100.0,79.0,7,5,7,6,7,6,0,0,0,0,,,2007-031,418.0,524.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Pless K.,Lu Y.H.,81.0,104.0,6,3,6,2,7,6,0,0,0,0,,,2007-031,499.0,408.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Stepanek R.,Gonzalez F.,58.0,5.0,6,2,6,2,6,4,0,0,0,0,,,2007-031,610.0,2810.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Simon G.,Spadea V.,56.0,66.0,2,6,6,4,6,4,6,3,0,0,,,2007-031,620.0,565.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Mathieu P.H.,Mayer F.,40.0,37.0,6,3,6,4,6,2,0,0,0,0,,,2007-031,800.0,818.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Nadal R.,Del Potro J.M.,2.0,59.0,7,5,6,3,6,2,0,0,0,0,,,2007-031,5225.0,608.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Karlovic I.,Blake J.,85.0,8.0,4,6,6,4,7,5,7,5,0,0,,,2007-031,479.0,2180.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Brzezicki J.P.,Kendrick R.,134.0,86.0,6,1,3,6,6,2,6,1,0,0,,,2007-031,323.0,478.0
Paris,French Open,2007-05-29,Grand Slam,Outdoor,Clay,1st Round,5,Serra F.,Kunitsyn I.,77.0,90.0,6,3,6,0,6,2,0,0,0,0,,,2007-031,525.0,458.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Hartfield D.,Ginepri R.,89.0,48.0,6,4,1,6,5,7,6,4,6,2,,,2007-031,465.0,720.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Garcia-Lopez G.,Berdych T.,64.0,12.0,7,5,6,4,6,4,0,0,0,0,,,2007-031,579.0,2020.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Ferrer D.,Bracciali D.,14.0,110.0,6,1,6,1,6,2,0,0,0,0,,,2007-031,1725.0,372.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Cipolla F.,Gabashvili T.,227.0,76.0,7,6,6,3,5,2,0,0,0,0,,,2007-031,171.0,533.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Djokovic N.,Giraldo S.,6.0,123.0,6,3,7,6,6,4,0,0,0,0,,,2007-031,2810.0,341.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Hernandez O.,Guzman J.P.,61.0,106.0,7,6,6,0,6,2,0,0,0,0,,,2007-031,594.0,405.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,1st Round,5,Moya C.,Seppi A.,26.0,95.0,6,1,3,6,6,3,2,6,6,0,,,2007-031,1080.0,429.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Tipsarevic J.,Safin M.,80.0,25.0,6,4,6,4,7,5,0,0,0,0,,,2007-031,501.0,1095.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Vliegen K.,Gasquet R.,74.0,13.0,7,6,6,3,6,1,0,0,0,0,,,2007-031,544.0,1900.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Robredo T.,Economidis K.,9.0,146.0,6,4,7,5,6,4,0,0,0,0,,,2007-031,2100.0,301.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Canas G.,Bolelli S.,22.0,75.0,6,4,6,3,6,3,0,0,0,0,,,2007-031,1272.0,538.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Llodra M.,Almagro N.,87.0,38.0,2,6,6,2,6,7,6,4,6,4,,,2007-031,475.0,810.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Davydenko N.,Eschauer W.,4.0,93.0,7,5,6,3,6,1,0,0,0,0,,,2007-031,2840.0,442.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Youzhny M.,Lapentti N.,15.0,65.0,6,3,6,0,6,4,0,0,0,0,,,2007-031,1685.0,568.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrero J.C.,Koubek S.,20.0,70.0,6,4,7,5,6,3,0,0,0,0,,,2007-031,1355.0,552.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monaco J.,Melzer J.,35.0,30.0,6,2,6,3,6,2,0,0,0,0,,,2007-031,860.0,920.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Volandri F.,Vassallo-Arguello M.,34.0,60.0,7,6,7,5,6,2,0,0,0,0,,,2007-031,872.0,603.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Nalbandian D.,Navarro-Pastor I.,18.0,102.0,7,5,6,4,6,4,0,0,0,0,,,2007-031,1415.0,417.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Starace P.,Berlocq C.,57.0,97.0,6,2,6,4,6,2,0,0,0,0,,,2007-031,619.0,424.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Monfils G.,Chela J.I.,52.0,21.0,3,6,6,3,6,3,6,1,0,0,,,2007-031,657.0,1275.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Roger-Vasselin E.,Stepanek R.,144.0,58.0,3,6,6,1,0,6,6,4,6,4,,,2007-031,307.0,610.0
Paris,French Open,2007-05-30,Grand Slam,Outdoor,Clay,2nd Round,5,Federer R.,Ascione T.,1.0,168.0,6,1,6,2,7,6,0,0,0,0,,,2007-031,7515.0,257.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hewitt L.,Gaudio G.,16.0,72.0,4,6,3,6,6,2,6,4,6,2,,,2007-031,1540.0,550.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Djokovic N.,Recouderc L.,6.0,306.0,6,3,3,6,6,3,6,1,0,0,,,2007-031,2810.0,115.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Baghdatis M.,Pless K.,19.0,81.0,7,5,6,3,6,4,0,0,0,0,,,2007-031,1375.0,499.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Patience O.,Zabaleta M.,129.0,88.0,7,5,6,3,3,6,2,6,6,4,,,2007-031,337.0,473.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hajek J.,Ulihrach B.,100.0,199.0,1,6,6,2,7,6,3,6,6,2,,,2007-031,418.0,205.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nieminen J.,Montcourt M.,23.0,130.0,6,1,6,1,6,4,0,0,0,0,,,2007-031,1170.0,335.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Brzezicki J.P.,Garcia-Lopez G.,134.0,64.0,7,6,6,2,6,0,0,0,0,0,,,2007-031,323.0,579.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ljubicic I.,Wawrinka S.,7.0,44.0,6,4,6,3,6,7,6,3,0,0,,,2007-031,2260.0,740.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Bjorkman J.,Karlovic I.,39.0,85.0,3,6,3,6,6,4,7,6,6,3,,,2007-031,805.0,479.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Hernandez O.,Kohlschreiber P.,61.0,32.0,7,6,6,1,6,1,0,0,0,0,,,2007-031,594.0,890.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Ferrer D.,Hartfield D.,14.0,89.0,6,4,6,3,7,6,0,0,0,0,,,2007-031,1725.0,465.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Montanes A.,Gulbis E.,50.0,84.0,6,1,6,2,1,6,7,6,0,0,,,2007-031,715.0,481.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Nadal R.,Cipolla F.,2.0,227.0,6,2,6,1,6,4,0,0,0,0,,,2007-031,5225.0,171.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Moya C.,Serra F.,26.0,77.0,6,4,6,2,6,4,0,0,0,0,,,2007-031,1080.0,525.0
Paris,French Open,2007-05-31,Grand Slam,Outdoor,Clay,2nd Round,5,Verdasco F.,Tursunov D.,51.0,24.0,6,4,6,4,6,4,0,0,0,0,,,2007-031,695.0,1150.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Mathieu P.H.,Simon G.,40.0,56.0,3,6,6,4,6,1,7,6,0,0,,,2007-031,800.0,620.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,2nd Round,5,Andreev I.,Massu N.,125.0,49.0,6,3,3,6,6,3,7,5,0,0,,,2007-031,340.0,715.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Youzhny M.,Ferrero J.C.,15.0,20.0,6,7,7,6,6,2,6,2,0,0,,,2007-031,1685.0,1355.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Federer R.,Starace P.,1.0,57.0,6,2,6,3,6,0,0,0,0,0,,,2007-031,7515.0,619.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Monaco J.,Roger-Vasselin E.,35.0,144.0,6,4,6,2,6,4,0,0,0,0,,,2007-031,860.0,307.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Davydenko N.,Llodra M.,4.0,87.0,6,4,6,2,6,4,0,0,0,0,,,2007-031,2840.0,475.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Nalbandian D.,Monfils G.,18.0,52.0,7,6,5,7,6,4,7,6,0,0,,,2007-031,1415.0,657.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Volandri F.,Ljubicic I.,34.0,7.0,6,4,6,7,4,6,6,3,6,4,,,2007-031,872.0,2260.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Robredo T.,Tipsarevic J.,9.0,80.0,6,3,6,4,6,0,0,0,0,0,,,2007-031,2100.0,501.0
Paris,French Open,2007-06-01,Grand Slam,Outdoor,Clay,3rd Round,5,Canas G.,Vliegen K.,22.0,74.0,6,2,6,2,2,6,6,3,0,0,,,2007-031,1272.0,544.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Bjorkman J.,Hernandez O.,39.0,61.0,6,7,6,3,6,0,6,1,0,0,,,2007-031,805.0,594.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Andreev I.,Mathieu P.H.,125.0,40.0,7,6,6,0,6,3,0,0,0,0,,,2007-031,340.0,800.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Baghdatis M.,Hajek J.,19.0,100.0,6,2,6,2,0,0,0,0,0,0,,,2007-031,1375.0,418.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Moya C.,Brzezicki J.P.,26.0,134.0,6,1,6,3,7,5,0,0,0,0,,,2007-031,1080.0,323.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Djokovic N.,Patience O.,6.0,129.0,7,6,2,6,3,6,7,6,6,3,,,2007-031,2810.0,337.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Nadal R.,Montanes A.,2.0,50.0,6,1,6,3,6,2,0,0,0,0,,,2007-031,5225.0,715.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Hewitt L.,Nieminen J.,16.0,23.0,1,6,6,3,7,5,6,2,0,0,,,2007-031,1540.0,1170.0
Paris,French Open,2007-06-02,Grand Slam,Outdoor,Clay,3rd Round,5,Verdasco F.,Ferrer D.,51.0,14.0,4,6,7,6,6,3,6,3,0,0,,,2007-031,695.0,1725.0
Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Robredo T.,Volandri F.,9.0,34.0,6,2,7,5,6,1,0,0,0,0,,,2007-031,2100.0,872.0
Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Federer R.,Youzhny M.,1.0,15.0,7,6,6,4,6,4,0,0,0,0,,,2007-031,7515.0,1685.0
Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Canas G.,Monaco J.,22.0,35.0,6,0,6,4,6,2,0,0,0,0,,,2007-031,1272.0,860.0
Paris,French Open,2007-06-03,Grand Slam,Outdoor,Clay,4th Round,5,Davydenko N.,Nalbandian D.,4.0,18.0,6,3,7,6,3,6,7,6,0,0,,,2007-031,2840.0,1415.0
Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Djokovic N.,Verdasco F.,6.0,51.0,6,3,6,3,7,6,0,0,0,0,,,2007-031,2810.0,695.0
Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Moya C.,Bjorkman J.,26.0,39.0,7,6,6,2,7,5,0,0,0,0,,,2007-031,1080.0,805.0
Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Nadal R.,Hewitt L.,2.0,16.0,6,3,6,1,7,6,0,0,0,0,,,2007-031,5225.0,1540.0
Paris,French Open,2007-06-04,Grand Slam,Outdoor,Clay,4th Round,5,Andreev I.,Baghdatis M.,125.0,19.0,2,6,6,1,6,3,6,4,0,0,,,2007-031,340.0,1375.0
Paris,French Open,2007-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Federer R.,Robredo T.,1.0,9.0,7,5,1,6,6,1,6,2,0,0,,,2007-031,7515.0,2100.0
Paris,French Open,2007-06-05,Grand Slam,Outdoor,Clay,Quarterfinals,5,Davydenko N.,Canas G.,4.0,22.0,7,5,6,4,6,4,0,0,0,0,,,2007-031,2840.0,1272.0
Paris,French Open,2007-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Djokovic N.,Andreev I.,6.0,125.0,6,3,6,3,6,3,0,0,0,0,,,2007-031,2810.0,340.0
Paris,French Open,2007-06-06,Grand Slam,Outdoor,Clay,Quarterfinals,5,Nadal R.,Moya C.,2.0,26.0,6,4,6,3,6,0,0,0,0,0,,,2007-031,5225.0,1080.0
Paris,French Open,2007-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Federer R.,Davydenko N.,1.0,4.0,7,5,7,6,7,6,0,0,0,0,,,2007-031,7515.0,2840.0
Paris,French Open,2007-06-08,Grand Slam,Outdoor,Clay,Semifinals,5,Nadal R.,Djokovic N.,2.0,6.0,7,5,6,4,6,2,0,0,0,0,,,2007-031,5225.0,2810.0
Paris,French Open,2007-06-10,Grand Slam,Outdoor,Clay,The Final,5,Nadal R.,Federer R.,2.0,1.0,6,3,4,6,6,3,6,4,0,0,,,2007-031,5225.0,7515.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Soderling R.,Koubek S.,28.0,63.0,5,7,6,3,7,5,0,0,0,0,,,2007-032,965.0,578.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Baghdatis M.,Simon G.,18.0,52.0,6,3,6,3,0,0,0,0,0,0,,,2007-032,1490.0,650.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Youzhny M.,Russell M.,14.0,70.0,6,2,6,2,0,0,0,0,0,0,,,2007-032,1800.0,554.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Becker B.,Gabashvili T.,44.0,82.0,6,4,7,6,0,0,0,0,0,0,,,2007-032,734.0,511.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Korolev E.,Wawrinka S.,84.0,41.0,3,6,6,3,6,4,0,0,0,0,,,2007-032,500.0,770.0
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Berdych T.,Kiefer N.,13.0,,6,4,7,6,0,0,0,0,0,0,,,2007-032,1875.0,
Halle,Gerry Weber Open,2007-06-11,International,Outdoor,Grass,1st Round,3,Blake J.,Querrey S.,8.0,80.0,4,6,6,4,6,3,0,0,0,0,,,2007-032,2110.0,512.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Qureshi A.,Gasquet R.,304.0,11.0,7,6,6,4,0,0,0,0,0,0,,,2007-032,114.0,1900.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Stadler S.,Zverev M.,227.0,128.0,6,4,7,6,0,0,0,0,0,0,,,2007-032,167.0,334.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Santoro F.,Moodie W.,53.0,139.0,6,3,7,6,0,0,0,0,0,0,,,2007-032,621.0,308.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Nieminen J.,Vliegen K.,22.0,56.0,6,3,6,1,0,0,0,0,0,0,,,2007-032,1240.0,614.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Pavel A.,Rochus O.,124.0,51.0,6,3,7,6,0,0,0,0,0,0,,,2007-032,345.0,660.0
Halle,Gerry Weber Open,2007-06-12,International,Outdoor,Grass,1st Round,3,Mayer F.,Kohlmann M.,37.0,1494.0,7,6,7,5,0,0,0,0,0,0,,,2007-032,828.0,1.0
