court,round,best_of,player0,player1,winner
Outdoor,7,3,125,188,player0
Outdoor,7,3,37,106,player0
Outdoor,7,3,84,1312,player0
Outdoor,7,3,120,170,player0
Outdoor,7,3,79,105,player0
Outdoor,7,3,22,136,player0
Outdoor,7,3,36,96,player0
Outdoor,7,3,89,127,player0
Outdoor,7,3,57,374,player0
Outdoor,7,3,92,115,player0
Outdoor,7,3,117,82,player0
Outdoor,7,3,74,88,player0
Outdoor,7,3,101,94,player0
Outdoor,7,3,168,93,player0
Outdoor,7,3,43,123,player0
Outdoor,6,3,37,125,player0
Outdoor,6,3,79,120,player0
Outdoor,6,3,22,84,player0
Outdoor,6,3,89,57,player0
Outdoor,6,3,92,36,player0
Outdoor,6,3,74,117,player0
Outdoor,6,3,101,1,player0
Outdoor,6,3,43,168,player0
Outdoor,3,3,37,43,player0
Outdoor,3,3,79,22,player0
Outdoor,3,3,92,89,player0
Outdoor,3,3,74,101,player0
Outdoor,2,3,79,37,player0
Outdoor,2,3,92,74,player0
Outdoor,1,3,79,92,player0
Outdoor,7,3,27,109,player0
Outdoor,7,3,28,113,player0
Outdoor,7,3,326,42,player0
Outdoor,7,3,256,102,player0
Outdoor,7,3,51,448,player0
Outdoor,7,3,16,80,player0
Outdoor,7,3,29,71,player0
Outdoor,7,3,75,72,player0
Outdoor,7,3,119,112,player0
Outdoor,7,3,49,95,player0
Outdoor,7,3,87,707,player0
Outdoor,7,3,110,97,player0
Outdoor,7,3,45,212,player0
Outdoor,7,3,58,59,player0
Outdoor,7,3,224,104,player0
Outdoor,7,3,196,124,player0
Outdoor,6,3,28,87,player0
Outdoor,6,3,326,75,player0
Outdoor,6,3,51,119,player0
Outdoor,6,3,16,110,player0
Outdoor,6,3,29,224,player0
Outdoor,6,3,49,256,player0
Outdoor,6,3,45,196,player0
Outdoor,6,3,58,27,player0
Outdoor,3,3,51,58,player0
Outdoor,3,3,29,326,player0
Outdoor,3,3,49,16,player0
Outdoor,3,3,45,28,player0
Outdoor,2,3,29,49,player0
Outdoor,2,3,45,51,player0
Outdoor,1,3,45,29,player0
Outdoor,7,3,85,396,player0
Outdoor,7,3,53,3,player0
Outdoor,7,3,23,432,player0
Outdoor,7,3,31,21,player0
Outdoor,7,3,60,65,player0
Outdoor,7,3,55,69,player0
Outdoor,7,3,10,166,player0
Outdoor,7,3,90,61,player0
Outdoor,7,3,7,73,player0
Outdoor,7,3,25,76,player0
Outdoor,7,3,81,281,player0
Outdoor,7,3,34,18,player0
Outdoor,7,3,50,83,player0
Outdoor,7,3,5,67,player0
Outdoor,7,3,38,421,player0
Outdoor,7,3,129,70,player0
Outdoor,6,3,53,85,player0
Outdoor,6,3,23,81,player0
Outdoor,6,3,31,38,player0
Outdoor,6,3,10,55,player0
Outdoor,6,3,7,60,player0
Outdoor,6,3,34,90,player0
Outdoor,6,3,50,5,player0
Outdoor,6,3,129,25,player0
Outdoor,3,3,53,23,player0
Outdoor,3,3,7,31,player0
Outdoor,3,3,34,10,player0
Outdoor,3,3,50,129,player0
Outdoor,2,3,53,7,player0
Outdoor,2,3,50,34,player0
Outdoor,1,3,50,53,player0
Outdoor,7,3,44,60,player0
Outdoor,7,3,26,17,player0
Outdoor,7,3,134,32,player0
Outdoor,7,3,84,117,player0
Outdoor,7,3,59,61,player0
Outdoor,7,3,13,65,player0
Outdoor,7,3,19,69,player0
Outdoor,7,3,51,15,player0
Outdoor,7,3,9,132,player0
Outdoor,7,3,20,115,player0
Outdoor,7,3,48,18,player0
Outdoor,7,3,29,52,player0
Outdoor,7,3,62,33,player0
Outdoor,7,3,67,38,player0
Outdoor,7,3,10,45,player0
Outdoor,7,3,24,39,player0
Outdoor,7,3,3,46,player0
Outdoor,7,3,43,31,player0
Outdoor,7,3,42,4,player0
Outdoor,7,3,47,8,player0
Outdoor,7,3,27,25,player0
Outdoor,7,3,28,77,player0
Outdoor,7,3,35,22,player0
Outdoor,7,3,5,82,player0
Outdoor,7,3,37,49,player0
Outdoor,7,3,12,36,player0
Outdoor,7,3,93,53,player0
Outdoor,7,3,30,97,player0
Outdoor,7,3,56,16,player0
Outdoor,7,3,50,85,player0
Outdoor,7,3,41,6,player0
Outdoor,7,3,23,34,player0
Outdoor,6,3,44,5,player0
Outdoor,6,3,134,56,player0
Outdoor,6,3,84,10,player0
Outdoor,6,3,59,23,player0
Outdoor,6,3,13,30,player0
Outdoor,6,3,19,67,player0
Outdoor,6,3,51,20,player0
Outdoor,6,3,29,26,player0
Outdoor,6,3,62,47,player0
Outdoor,6,3,24,3,player0
Outdoor,6,3,43,9,player0
Outdoor,6,3,42,27,player0
Outdoor,6,3,12,37,player0
Outdoor,6,3,93,48,player0
Outdoor,6,3,50,35,player0
Outdoor,6,3,41,28,player0
Outdoor,5,3,44,93,player0
Outdoor,5,3,13,84,player0
Outdoor,5,3,19,43,player0
Outdoor,5,3,29,41,player0
Outdoor,5,3,62,134,player0
Outdoor,5,3,24,59,player0
Outdoor,5,3,42,50,player0
Outdoor,5,3,12,51,player0
Outdoor,3,3,44,19,player0
Outdoor,3,3,62,29,player0
Outdoor,3,3,24,13,player0
Outdoor,3,3,12,42,player0
Outdoor,2,3,24,62,player0
Outdoor,2,3,12,44,player0
Outdoor,1,5,12,24,player0
Outdoor,7,3,29,61,player0
Outdoor,7,3,28,56,player0
Outdoor,7,3,65,214,player0
Outdoor,7,3,249,51,player0
Outdoor,7,3,57,74,player0
Outdoor,7,3,25,19,player0
Outdoor,7,3,40,48,player0
Outdoor,7,3,20,136,player0
Outdoor,7,3,15,131,player0
Outdoor,7,3,37,70,player0
Outdoor,7,3,59,43,player0
Outdoor,7,3,79,77,player0
Outdoor,7,3,33,85,player0
Outdoor,7,3,39,52,player0
Outdoor,7,3,288,27,player0
Outdoor,7,3,68,38,player0
Outdoor,7,3,47,121,player0
Outdoor,7,3,46,120,player0
Outdoor,7,3,35,21,player0
Outdoor,7,3,30,75,player0
Outdoor,7,3,54,18,player0
Outdoor,7,3,69,94,player0
Outdoor,7,3,31,86,player0
Outdoor,7,3,53,45,player0
Outdoor,6,3,249,54,player0
Outdoor,6,3,17,57,player0
Outdoor,6,3,25,31,player0
Outdoor,6,3,40,12,player0
Outdoor,6,3,20,79,player0
Outdoor,6,3,15,65,player0
Outdoor,6,3,37,33,player0
Outdoor,6,3,8,59,player0
Outdoor,6,3,39,3,player0
Outdoor,6,3,4,69,player0
Outdoor,6,3,13,68,player0
Outdoor,6,3,46,28,player0
Outdoor,6,3,16,29,player0
Outdoor,6,3,35,47,player0
Outdoor,6,3,30,112,player0
Outdoor,6,3,53,288,player0
Outdoor,5,3,17,249,player0
Outdoor,5,3,25,30,player0
Outdoor,5,3,20,16,player0
Outdoor,5,3,8,15,player0
Outdoor,5,3,39,46,player0
Outdoor,5,3,4,37,player0
Outdoor,5,3,13,53,player0
Outdoor,5,3,35,40,player0
Outdoor,3,3,25,13,player0
Outdoor,3,3,39,20,player0
Outdoor,3,3,4,17,player0
Outdoor,3,3,35,8,player0
Outdoor,2,3,25,39,player0
Outdoor,2,3,35,4,player0
Outdoor,1,5,35,25,player0
Outdoor,7,3,71,?,player0
Outdoor,7,3,70,32,player0
Outdoor,7,3,77,99,player0
Outdoor,7,3,59,75,player0
Outdoor,7,3,315,82,player0
Outdoor,7,3,3,98,player0
Outdoor,7,3,76,128,player0
Outdoor,7,3,78,224,player0
Outdoor,7,3,28,437,player0
Outdoor,7,3,73,63,player0
Outdoor,7,3,43,101,player0
Outdoor,7,3,13,155,player0
Outdoor,7,3,88,116,player0
Outdoor,7,3,20,81,player0
Outdoor,7,3,64,230,player0
Outdoor,7,3,69,56,player0
Outdoor,6,3,77,64,player0
Outdoor,6,3,59,3,player0
Outdoor,6,3,78,70,player0
Outdoor,6,3,28,315,player0
Outdoor,6,3,73,13,player0
Outdoor,6,3,43,76,player0
Outdoor,6,3,20,88,player0
Outdoor,6,3,69,71,player0
Outdoor,3,3,77,59,player0
Outdoor,3,3,43,78,player0
Outdoor,3,3,20,28,player0
Outdoor,3,3,69,73,player0
Outdoor,2,3,20,77,player0
Outdoor,2,3,69,43,player0
Outdoor,1,3,20,69,player0
Outdoor,7,3,80,26,player0
Outdoor,7,3,136,109,player0
Outdoor,7,3,84,58,player0
Outdoor,7,3,54,201,player0
Outdoor,7,3,16,49,player0
Outdoor,7,3,9,83,player0
Outdoor,7,3,135,60,player0
Outdoor,7,3,61,53,player0
Outdoor,7,3,87,46,player0
Outdoor,7,3,19,94,player0
Outdoor,7,3,86,185,player0
Outdoor,7,3,36,41,player0
Outdoor,7,3,65,25,player0
Outdoor,7,3,42,68,player0
Outdoor,7,3,52,106,player0
Outdoor,7,3,114,184,player0
Outdoor,6,3,136,80,player0
Outdoor,6,3,16,61,player0
Outdoor,6,3,9,86,player0
Outdoor,6,3,19,114,player0
Outdoor,6,3,36,135,player0
Outdoor,6,3,65,87,player0
Outdoor,6,3,42,54,player0
Outdoor,6,3,52,84,player0
Outdoor,3,3,9,42,player0
Outdoor,3,3,19,136,player0
Outdoor,3,3,65,36,player0
Outdoor,3,3,52,16,player0
Outdoor,2,3,19,9,player0
Outdoor,2,3,52,65,player0
Outdoor,1,3,52,19,player0
Outdoor,7,3,216,67,player0
Outdoor,7,3,113,50,player0
Outdoor,7,3,79,91,player0
Outdoor,7,3,352,139,player0
Outdoor,7,3,100,110,player0
Outdoor,7,3,125,117,player0
Outdoor,7,3,148,138,player0
Outdoor,7,3,89,97,player0
Outdoor,7,3,72,105,player0
Outdoor,7,3,120,112,player0
Outdoor,7,3,165,239,player0
Outdoor,7,3,205,85,player0
Outdoor,7,3,107,95,player0
Outdoor,7,3,103,133,player0
Outdoor,7,3,74,111,player0
Outdoor,7,3,92,102,player0
Outdoor,6,3,216,148,player0
Outdoor,6,3,352,113,player0
Outdoor,6,3,100,205,player0
Outdoor,6,3,89,125,player0
Outdoor,6,3,72,165,player0
Outdoor,6,3,120,79,player0
Outdoor,6,3,103,107,player0
Outdoor,6,3,92,74,player0
Outdoor,3,3,216,100,player0
Outdoor,3,3,352,103,player0
Outdoor,3,3,89,72,player0
Outdoor,3,3,120,92,player0
Outdoor,2,3,352,120,player0
Outdoor,2,3,89,216,player0
Outdoor,1,3,352,89,player0
Outdoor,7,3,1,23,player0
Outdoor,7,3,29,44,player0
Outdoor,7,3,32,50,player0
Outdoor,7,3,63,62,player0
Outdoor,7,3,11,31,player0
Outdoor,7,3,21,69,player0
Outdoor,7,3,58,27,player0
Outdoor,7,3,16,41,player0
Outdoor,7,3,9,47,player0
Outdoor,7,3,18,99,player0
Outdoor,7,3,46,33,player0
Outdoor,7,3,10,66,player0
Outdoor,7,3,12,26,player0
Outdoor,7,3,17,64,player0
Outdoor,7,3,3,65,player0
Outdoor,7,3,6,89,player0
Outdoor,7,3,8,59,player0
Outdoor,7,3,55,54,player0
Outdoor,7,3,25,51,player0
Outdoor,7,3,36,86,player0
Outdoor,7,3,4,35,player0
Outdoor,7,3,40,19,player0
Outdoor,7,3,83,22,player0
Outdoor,7,3,24,43,player0
Outdoor,7,3,5,39,player0
Outdoor,7,3,38,482,player0
Outdoor,7,3,14,20,player0
Outdoor,7,3,28,98,player0
Outdoor,7,3,37,53,player0
Outdoor,7,3,109,13,player0
Outdoor,7,3,30,15,player0
Outdoor,7,3,45,34,player0
Outdoor,6,3,1,46,player0
Outdoor,6,3,63,8,player0
Outdoor,6,3,11,40,player0
Outdoor,6,3,21,109,player0
Outdoor,6,3,16,45,player0
Outdoor,6,3,9,32,player0
Outdoor,6,3,18,29,player0
Outdoor,6,3,12,58,player0
Outdoor,6,3,17,37,player0
Outdoor,6,3,6,24,player0
Outdoor,6,3,55,14,player0
Outdoor,6,3,25,30,player0
Outdoor,6,3,4,36,player0
Outdoor,6,3,83,5,player0
Outdoor,6,3,38,3,player0
Outdoor,6,3,28,10,player0
Outdoor,5,3,11,28,player0
Outdoor,5,3,21,63,player0
Outdoor,5,3,12,9,player0
Outdoor,5,3,17,1,player0
Outdoor,5,3,6,16,player0
Outdoor,5,3,55,83,player0
Outdoor,5,3,4,25,player0
Outdoor,5,3,38,18,player0
Outdoor,3,3,11,17,player0
Outdoor,3,3,12,38,player0
Outdoor,3,3,6,21,player0
Outdoor,3,3,4,55,player0
Outdoor,2,3,6,11,player0
Outdoor,2,3,4,12,player0
Outdoor,1,5,4,6,player0
Outdoor,7,3,65,62,player0
Outdoor,7,3,55,129,player0
Outdoor,7,3,11,43,player0
Outdoor,7,3,54,51,player0
Outdoor,7,3,15,107,player0
Outdoor,7,3,8,37,player0
Outdoor,7,3,52,22,player0
Outdoor,7,3,16,34,player0
Outdoor,7,3,63,40,player0
Outdoor,7,3,72,32,player0
Outdoor,7,3,88,407,player0
Outdoor,7,3,33,26,player0
Outdoor,7,3,12,27,player0
Outdoor,7,3,10,24,player0
Outdoor,7,3,179,19,player0
Outdoor,7,3,7,28,player0
Outdoor,7,3,64,58,player0
Outdoor,7,3,75,47,player0
Outdoor,7,3,23,31,player0
Outdoor,7,3,25,13,player0
Outdoor,7,3,57,93,player0
Outdoor,7,3,4,59,player0
Outdoor,7,3,70,50,player0
Outdoor,7,3,5,39,player0
Outdoor,7,3,30,29,player0
Outdoor,7,3,20,21,player0
Outdoor,7,3,41,9,player0
Outdoor,7,3,14,18,player0
Outdoor,7,3,2,36,player0
Outdoor,7,3,44,3,player0
Outdoor,7,3,78,46,player0
Outdoor,7,3,38,45,player0
Outdoor,6,3,55,8,player0
Outdoor,6,3,11,23,player0
Outdoor,6,3,54,2,player0
Outdoor,6,3,15,75,player0
Outdoor,6,3,52,63,player0
Outdoor,6,3,12,88,player0
Outdoor,6,3,7,33,player0
Outdoor,6,3,25,72,player0
Outdoor,6,3,4,78,player0
Outdoor,6,3,70,16,player0
Outdoor,6,3,5,57,player0
Outdoor,6,3,30,44,player0
Outdoor,6,3,20,179,player0
Outdoor,6,3,41,65,player0
Outdoor,6,3,14,64,player0
Outdoor,6,3,38,10,player0
Outdoor,5,3,55,11,player0
Outdoor,5,3,7,52,player0
Outdoor,5,3,4,15,player0
Outdoor,5,3,70,54,player0
Outdoor,5,3,5,25,player0
Outdoor,5,3,20,30,player0
Outdoor,5,3,14,41,player0
Outdoor,5,3,38,12,player0
Outdoor,3,3,7,4,player0
Outdoor,3,3,70,38,player0
Outdoor,3,3,20,55,player0
Outdoor,3,3,14,5,player0
Outdoor,2,3,7,70,player0
Outdoor,2,3,14,20,player0
Outdoor,1,5,7,14,player0
Outdoor,7,3,70,86,player0
Outdoor,7,3,213,82,player0
Outdoor,7,3,67,85,player0
Outdoor,7,3,74,7,player0
Outdoor,7,3,94,54,player0
Outdoor,7,3,115,381,player0
Outdoor,7,3,52,437,player0
Outdoor,7,3,31,87,player0
Outdoor,7,3,77,109,player0
Outdoor,7,3,21,720,player0
Outdoor,7,3,43,30,player0
Outdoor,7,3,71,399,player0
Outdoor,7,3,93,79,player0
Outdoor,7,3,39,92,player0
Outdoor,7,3,105,75,player0
Outdoor,7,3,64,25,player0
Outdoor,6,3,70,94,player0
Outdoor,6,3,115,31,player0
Outdoor,6,3,52,105,player0
Outdoor,6,3,77,39,player0
Outdoor,6,3,21,93,player0
Outdoor,6,3,43,67,player0
Outdoor,6,3,71,74,player0
Outdoor,6,3,64,213,player0
Outdoor,3,3,52,64,player0
Outdoor,3,3,77,115,player0
Outdoor,3,3,43,21,player0
Outdoor,3,3,71,70,player0
Outdoor,2,3,52,77,player0
Outdoor,2,3,43,71,player0
Outdoor,1,3,43,52,player0
Outdoor,7,5,1,116,player0
Outdoor,7,5,91,92,player0
Outdoor,7,5,28,41,player0
Outdoor,7,5,122,198,player0
Outdoor,7,5,123,71,player0
Outdoor,7,5,102,63,player0
Outdoor,7,5,33,90,player0
Outdoor,7,5,230,30,player0
Outdoor,7,5,56,22,player0
Outdoor,7,5,49,117,player0
Outdoor,7,5,59,23,player0
Outdoor,7,5,295,176,player0
Outdoor,7,5,10,73,player0
Outdoor,7,5,18,67,player0
Outdoor,7,5,55,17,player0
Outdoor,7,5,15,148,player0
Outdoor,7,5,7,89,player0
Outdoor,7,5,209,126,player0
Outdoor,7,5,54,106,player0
Outdoor,7,5,48,77,player0
Outdoor,7,5,16,79,player0
Outdoor,7,5,69,8,player0
Outdoor,7,5,74,114,player0
Outdoor,7,5,47,51,player0
Outdoor,7,5,80,86,player0
Outdoor,7,5,34,61,player0
Outdoor,7,5,93,35,player0
Outdoor,7,5,21,19,player0
Outdoor,7,5,94,127,player0
Outdoor,7,5,13,50,player0
Outdoor,7,5,9,58,player0
Outdoor,7,5,105,644,player0
Outdoor,7,5,14,82,player0
Outdoor,7,5,38,283,player0
Outdoor,7,5,62,87,player0
Outdoor,7,5,4,85,player0
Outdoor,7,5,32,68,player0
Outdoor,7,5,36,100,player0
Outdoor,7,5,120,99,player0
Outdoor,7,5,40,219,player0
Outdoor,7,5,5,53,player0
Outdoor,7,5,11,95,player0
Outdoor,7,5,75,130,player0
Outdoor,7,5,20,65,player0
Outdoor,7,5,42,487,player0
Outdoor,7,5,3,119,player0
Outdoor,7,5,25,2,player0
Outdoor,7,5,6,97,player0
Outdoor,7,5,66,27,player0
Outdoor,7,5,26,84,player0
Outdoor,7,5,24,72,player0
Outdoor,7,5,37,64,player0
Outdoor,7,5,12,76,player0
Outdoor,7,5,29,78,player0
Outdoor,7,5,60,39,player0
Outdoor,7,5,149,111,player0
Outdoor,7,5,45,110,player0
Outdoor,7,5,104,101,player0
Outdoor,7,5,81,43,player0
Outdoor,7,5,96,218,player0
Outdoor,7,5,88,83,player0
Outdoor,7,5,31,57,player0
Outdoor,7,5,195,113,player0
Outdoor,7,5,46,147,player0
Outdoor,6,5,28,105,player0
Outdoor,6,5,102,14,player0
Outdoor,6,5,33,62,player0
Outdoor,6,5,10,42,player0
Outdoor,6,5,18,93,player0
Outdoor,6,5,15,56,player0
Outdoor,6,5,7,47,player0
Outdoor,6,5,54,69,player0
Outdoor,6,5,48,295,player0
Outdoor,6,5,16,55,player0
Outdoor,6,5,34,123,player0
Outdoor,6,5,21,74,player0
Outdoor,6,5,13,195,player0
Outdoor,6,5,9,94,player0
Outdoor,6,5,4,46,player0
Outdoor,6,5,36,209,player0
Outdoor,6,5,120,104,player0
Outdoor,6,5,40,1,player0
Outdoor,6,5,5,230,player0
Outdoor,6,5,11,96,player0
Outdoor,6,5,20,37,player0
Outdoor,6,5,3,29,player0
Outdoor,6,5,25,80,player0
Outdoor,6,5,6,24,player0
Outdoor,6,5,66,122,player0
Outdoor,6,5,26,49,player0
Outdoor,6,5,12,38,player0
Outdoor,6,5,60,59,player0
Outdoor,6,5,149,32,player0
Outdoor,6,5,45,88,player0
Outdoor,6,5,81,75,player0
Outdoor,6,5,31,91,player0
Outdoor,5,5,10,36,player0
Outdoor,5,5,18,7,player0
Outdoor,5,5,15,81,player0
Outdoor,5,5,54,120,player0
Outdoor,5,5,16,26,player0
Outdoor,5,5,9,149,player0
Outdoor,5,5,4,34,player0
Outdoor,5,5,5,33,player0
Outdoor,5,5,11,48,player0
Outdoor,5,5,20,102,player0
Outdoor,5,5,3,60,player0
Outdoor,5,5,25,28,player0
Outdoor,5,5,6,66,player0
Outdoor,5,5,12,21,player0
Outdoor,5,5,45,40,player0
Outdoor,5,5,31,13,player0
Outdoor,4,5,10,54,player0
Outdoor,4,5,18,9,player0
Outdoor,4,5,16,25,player0
Outdoor,4,5,4,31,player0
Outdoor,4,5,5,11,player0
Outdoor,4,5,3,20,player0
Outdoor,4,5,12,6,player0
Outdoor,4,5,45,15,player0
Outdoor,3,5,16,10,player0
Outdoor,3,5,5,4,player0
Outdoor,3,5,3,12,player0
Outdoor,3,5,45,18,player0
Outdoor,2,5,5,16,player0
Outdoor,2,5,3,45,player0
Outdoor,1,5,5,3,player0
Outdoor,7,3,174,30,player0
Outdoor,7,3,28,59,player0
Outdoor,7,3,21,385,player0
Outdoor,7,3,38,57,player0
Outdoor,7,3,5,29,player0
Outdoor,7,3,13,66,player0
Outdoor,7,3,32,56,player0
Outdoor,7,3,9,351,player0
Outdoor,7,3,49,12,player0
Outdoor,7,3,83,19,player0
Outdoor,7,3,47,75,player0
Outdoor,7,3,51,153,player0
Outdoor,7,3,53,99,player0
Outdoor,7,3,130,54,player0
Outdoor,7,3,23,50,player0
Outdoor,7,3,167,224,player0
Outdoor,6,3,28,47,player0
Outdoor,6,3,21,167,player0
Outdoor,6,3,38,49,player0
Outdoor,6,3,5,174,player0
Outdoor,6,3,13,53,player0
Outdoor,6,3,32,23,player0
Outdoor,6,3,9,51,player0
Outdoor,6,3,130,83,player0
Outdoor,3,3,28,38,player0
Outdoor,3,3,5,21,player0
Outdoor,3,3,32,13,player0
Outdoor,3,3,130,9,player0
Outdoor,2,3,32,28,player0
Outdoor,2,3,130,5,player0
Outdoor,1,3,130,32,player0
Outdoor,7,3,97,34,player0
Outdoor,7,3,64,106,player0
Outdoor,7,3,92,103,player0
Outdoor,7,3,202,78,player0
Outdoor,7,3,105,77,player0
Outdoor,7,3,62,87,player0
Outdoor,7,3,102,58,player0
Outdoor,7,3,33,71,player0
Outdoor,7,3,63,91,player0
Outdoor,7,3,114,498,player0
Outdoor,7,3,36,170,player0
Outdoor,7,3,169,86,player0
Outdoor,7,3,22,88,player0
Outdoor,7,3,60,90,player0
Outdoor,7,3,163,137,player0
Outdoor,7,3,157,400,player0
Outdoor,7,3,26,128,player0
Outdoor,7,3,17,95,player0
Outdoor,7,3,76,125,player0
Outdoor,7,3,20,42,player0
Outdoor,7,3,84,39,player0
Outdoor,7,3,104,289,player0
Outdoor,7,3,27,74,player0
Outdoor,7,3,436,40,player0
Outdoor,6,3,1,105,player0
Outdoor,6,3,202,14,player0
Outdoor,6,3,102,27,player0
Outdoor,6,3,11,436,player0
Outdoor,6,3,63,17,player0
Outdoor,6,3,36,7,player0
Outdoor,6,3,169,84,player0
Outdoor,6,3,60,22,player0
Outdoor,6,3,163,226,player0
Outdoor,6,3,26,64,player0
Outdoor,6,3,6,62,player0
Outdoor,6,3,76,97,player0
Outdoor,6,3,20,114,player0
Outdoor,6,3,8,92,player0
Outdoor,6,3,4,157,player0
Outdoor,6,3,104,33,player0
Outdoor,5,3,202,60,player0
Outdoor,5,3,11,63,player0
Outdoor,5,3,26,36,player0
Outdoor,5,3,6,102,player0
Outdoor,5,3,76,1,player0
Outdoor,5,3,8,20,player0
Outdoor,5,3,4,169,player0
Outdoor,5,3,104,163,player0
Outdoor,3,3,11,6,player0
Outdoor,3,3,76,8,player0
Outdoor,3,3,4,202,player0
Outdoor,3,3,104,26,player0
Outdoor,2,3,11,76,player0
Outdoor,2,3,4,104,player0
Outdoor,1,3,11,4,player0
Outdoor,7,3,94,76,player0
Outdoor,7,3,85,14,player0
Outdoor,7,3,65,82,player0
Outdoor,7,3,57,36,player0
Outdoor,7,3,180,72,player0
Outdoor,7,3,40,99,player0
Outdoor,7,3,71,35,player0
Outdoor,7,3,62,264,player0
Outdoor,7,3,32,59,player0
Outdoor,7,3,68,611,player0
Outdoor,7,3,58,66,player0
Outdoor,7,3,151,6,player0
Outdoor,7,3,64,86,player0
Outdoor,7,3,33,53,player0
Outdoor,7,3,28,519,player0
Outdoor,7,3,78,41,player0
Outdoor,6,3,85,58,player0
Outdoor,6,3,65,78,player0
Outdoor,6,3,40,33,player0
Outdoor,6,3,71,68,player0
Outdoor,6,3,62,28,player0
Outdoor,6,3,32,94,player0
Outdoor,6,3,151,180,player0
Outdoor,6,3,64,57,player0
Outdoor,3,3,85,71,player0
Outdoor,3,3,65,151,player0
Outdoor,3,3,62,64,player0
Outdoor,3,3,32,40,player0
Outdoor,2,3,65,62,player0
Outdoor,2,3,32,85,player0
Outdoor,1,3,32,65,player0
Outdoor,7,3,30,124,player0
Outdoor,7,3,426,102,player0
Outdoor,7,3,26,89,player0
Outdoor,7,3,44,79,player0
Outdoor,7,3,98,103,player0
Outdoor,7,3,18,117,player0
Outdoor,7,3,70,105,player0
Outdoor,7,3,77,376,player0
Outdoor,7,3,92,88,player0
Outdoor,7,3,25,126,player0
Outdoor,7,3,34,263,player0
Outdoor,7,3,27,351,player0
Outdoor,7,3,52,342,player0
Outdoor,7,3,125,55,player0
Outdoor,7,3,131,95,player0
Outdoor,7,3,158,154,player0
Outdoor,6,3,30,92,player0
Outdoor,6,3,426,34,player0
Outdoor,6,3,26,70,player0
Outdoor,6,3,44,131,player0
Outdoor,6,3,98,25,player0
Outdoor,6,3,18,158,player0
Outdoor,6,3,77,125,player0
Outdoor,6,3,27,52,player0
Outdoor,3,3,26,426,player0
Outdoor,3,3,98,77,player0
Outdoor,3,3,18,44,player0
Outdoor,3,3,27,30,player0
Outdoor,2,3,18,26,player0
Outdoor,2,3,27,98,player0
Outdoor,1,3,27,18,player0
Outdoor,7,5,1,256,player0
Outdoor,7,5,38,218,player0
Outdoor,7,5,78,47,player0
Outdoor,7,5,52,43,player0
Outdoor,7,5,509,87,player0
Outdoor,7,5,24,41,player0
Outdoor,7,5,42,88,player0
Outdoor,7,5,58,65,player0
Outdoor,7,5,86,185,player0
Outdoor,7,5,49,97,player0
Outdoor,7,5,50,10,player0
Outdoor,7,5,16,75,player0
Outdoor,7,5,8,92,player0
Outdoor,7,5,17,144,player0
Outdoor,7,5,37,94,player0
Outdoor,7,5,56,7,player0
Outdoor,7,5,99,172,player0
Outdoor,7,5,203,31,player0
Outdoor,7,5,76,103,player0
Outdoor,7,5,70,124,player0
Outdoor,7,5,72,297,player0
Outdoor,7,5,23,12,player0
Outdoor,7,5,14,90,player0
Outdoor,7,5,32,40,player0
Outdoor,7,5,108,1049,player0
Outdoor,7,5,57,100,player0
Outdoor,7,5,5,35,player0
Outdoor,7,5,36,93,player0
Outdoor,7,5,27,189,player0
Outdoor,7,5,44,166,player0
Outdoor,7,5,4,46,player0
Outdoor,7,5,133,183,player0
Outdoor,7,5,259,68,player0
Outdoor,7,5,142,82,player0
Outdoor,7,5,158,29,player0
Outdoor,7,5,67,176,player0
Outdoor,7,5,20,118,player0
Outdoor,7,5,59,85,player0
Outdoor,7,5,154,353,player0
Outdoor,7,5,2,191,player0
Outdoor,7,5,192,81,player0
Outdoor,7,5,137,83,player0
Outdoor,7,5,34,113,player0
Outdoor,7,5,18,387,player0
Outdoor,7,5,6,111,player0
Outdoor,7,5,114,98,player0
Outdoor,7,5,55,121,player0
Outdoor,7,5,64,45,player0
Outdoor,7,5,84,79,player0
Outdoor,7,5,21,143,player0
Outdoor,7,5,89,62,player0
Outdoor,7,5,179,66,player0
Outdoor,7,5,33,19,player0
Outdoor,7,5,9,74,player0
Outdoor,7,5,3,80,player0
Outdoor,7,5,30,91,player0
Outdoor,7,5,53,73,player0
Outdoor,7,5,77,51,player0
Outdoor,7,5,61,22,player0
Outdoor,7,5,60,28,player0
Outdoor,7,5,39,96,player0
Outdoor,7,5,160,69,player0
Outdoor,7,5,237,54,player0
Outdoor,7,5,171,123,player0
Outdoor,6,5,1,20,player0
Outdoor,6,5,38,133,player0
Outdoor,6,5,78,50,player0
Outdoor,6,5,52,32,player0
Outdoor,6,5,86,9,player0
Outdoor,6,5,16,259,player0
Outdoor,6,5,8,42,player0
Outdoor,6,5,37,27,player0
Outdoor,6,5,56,30,player0
Outdoor,6,5,99,158,player0
Outdoor,6,5,203,67,player0
Outdoor,6,5,76,60,player0
Outdoor,6,5,70,36,player0
Outdoor,6,5,72,59,player0
Outdoor,6,5,23,39,player0
Outdoor,6,5,14,58,player0
Outdoor,6,5,57,5,player0
Outdoor,6,5,4,509,player0
Outdoor,6,5,34,154,player0
Outdoor,6,5,18,49,player0
Outdoor,6,5,114,24,player0
Outdoor,6,5,55,61,player0
Outdoor,6,5,64,192,player0
